"business_id","date","ViolationTypeID","risk_category","description"
70459,"20151202",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70486,"20180606",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70486,"20180606",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70486,"20180606",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70486,"20180606",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70486,"20180606",103156,"Low Risk","Permit license or inspection report not posted"
70486,"20170620",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70486,"20170620",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70486,"20170620",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
70486,"20170620",103156,"Low Risk","Permit license or inspection report not posted"
70486,"20170620",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70486,"20160330",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
70486,"20160330",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70486,"20160330",103156,"Low Risk","Permit license or inspection report not posted"
70486,"20160330",103161,"Low Risk","Low risk vermin infestation"
70486,"20160330",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70486,"20160330",103145,"Low Risk","Improper storage of equipment utensils or linens"
70494,"20160921",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70494,"20160921",103120,"Moderate Risk","Moderate risk food holding temperature "
70494,"20150622",103133,"Moderate Risk","Foods not protected from contamination"
70494,"20160216",103133,"Moderate Risk","Foods not protected from contamination"
70494,"20160216",103150,"Low Risk","Improper or defective plumbing"
70494,"20160216",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70494,"20180126",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70494,"20180126",103145,"Low Risk","Improper storage of equipment utensils or linens"
70515,"20161230",103133,"Moderate Risk","Foods not protected from contamination"
70515,"20171103",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
70515,"20171103",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70515,"20171103",103142,"Low Risk","Unclean nonfood contact surfaces"
70515,"20171103",103161,"Low Risk","Low risk vermin infestation"
70515,"20171103",103120,"Moderate Risk","Moderate risk food holding temperature "
70516,"20160825",103148,"Low Risk","No thermometers or uncalibrated thermometers "
70516,"20160825",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70516,"20160825",103161,"Low Risk","Low risk vermin infestation"
70516,"20160825",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70516,"20170407",103161,"Low Risk","Low risk vermin infestation"
70516,"20170407",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70516,"20170407",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70516,"20170407",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70516,"20160225",103157,"Low Risk","Food safety certificate or food handler card not available"
70516,"20160225",103156,"Low Risk","Permit license or inspection report not posted"
70516,"20160225",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70516,"20160225",103114,"High Risk","High risk vermin infestation"
70516,"20160225",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70516,"20160225",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70516,"20160225",103139,"Low Risk","Improper food storage"
70516,"20160225",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70516,"20180227",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70516,"20180227",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70516,"20180227",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70521,"20180604",103161,"Low Risk","Low risk vermin infestation"
70521,"20180604",103120,"Moderate Risk","Moderate risk food holding temperature "
70521,"20180604",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
70521,"20180604",103139,"Low Risk","Improper food storage"
70521,"20170908",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
70521,"20170908",103114,"High Risk","High risk vermin infestation"
70521,"20170908",103105,"High Risk","Improper cooling methods"
70521,"20170908",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70521,"20170908",103133,"Moderate Risk","Foods not protected from contamination"
70521,"20160601",103139,"Low Risk","Improper food storage"
70521,"20160601",103129,"Moderate Risk","Insufficient hot water or running water"
70521,"20160601",103118,"Moderate Risk","Employee eating or smoking"
70521,"20160601",103147,"Low Risk","Inadequate ventilation or lighting"
70521,"20160601",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
70521,"20160601",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70547,"20161025",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70547,"20161025",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70547,"20160222",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70547,"20160222",103108,"High Risk","Contaminated or adulterated food"
70547,"20160222",103103,"High Risk","High risk food holding temperature "
70547,"20160222",103150,"Low Risk","Improper or defective plumbing"
70547,"20171215",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70547,"20171215",103103,"High Risk","High risk food holding temperature "
70547,"20171215",103132,"Moderate Risk","Improper thawing methods "
70562,"20161013",103150,"Low Risk","Improper or defective plumbing"
70562,"20161013",103120,"Moderate Risk","Moderate risk food holding temperature "
70562,"20170908",103156,"Low Risk","Permit license or inspection report not posted"
70562,"20170908",103157,"Low Risk","Food safety certificate or food handler card not available"
70562,"20170908",103133,"Moderate Risk","Foods not protected from contamination"
70562,"20160406",103142,"Low Risk","Unclean nonfood contact surfaces"
70562,"20160406",103120,"Moderate Risk","Moderate risk food holding temperature "
70562,"20160406",103133,"Moderate Risk","Foods not protected from contamination"
70562,"20180220",103145,"Low Risk","Improper storage of equipment utensils or linens"
70562,"20180220",103157,"Low Risk","Food safety certificate or food handler card not available"
70562,"20180220",103133,"Moderate Risk","Foods not protected from contamination"
70576,"20160803",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70576,"20160803",103123,"Moderate Risk","Food in poor condition"
70576,"20160803",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70576,"20170828",103108,"High Risk","Contaminated or adulterated food"
70576,"20170828",103139,"Low Risk","Improper food storage"
70576,"20170828",103142,"Low Risk","Unclean nonfood contact surfaces"
70576,"20170828",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70576,"20170828",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70603,"20180521",103120,"Moderate Risk","Moderate risk food holding temperature "
70603,"20150929",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70604,"20180521",103133,"Moderate Risk","Foods not protected from contamination"
70604,"20180521",103120,"Moderate Risk","Moderate risk food holding temperature "
70604,"20170426",103133,"Moderate Risk","Foods not protected from contamination"
70604,"20170426",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70604,"20150929",103133,"Moderate Risk","Foods not protected from contamination"
70604,"20150929",103150,"Low Risk","Improper or defective plumbing"
70604,"20150929",103142,"Low Risk","Unclean nonfood contact surfaces"
70605,"20180521",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70619,"20170517",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70619,"20170517",103103,"High Risk","High risk food holding temperature "
70619,"20160615",103120,"Moderate Risk","Moderate risk food holding temperature "
70641,"20161102",103132,"Moderate Risk","Improper thawing methods "
70641,"20161102",103102,"High Risk","Unclean hands or improper use of gloves"
70641,"20161102",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70641,"20161102",103114,"High Risk","High risk vermin infestation"
70641,"20161102",103120,"Moderate Risk","Moderate risk food holding temperature "
70685,"20160726",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70685,"20160726",103139,"Low Risk","Improper food storage"
70685,"20160726",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70685,"20160726",103177,"Low Risk","Non service animal"
70685,"20170104",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70685,"20170104",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70685,"20170104",103133,"Moderate Risk","Foods not protected from contamination"
70685,"20150731",103142,"Low Risk","Unclean nonfood contact surfaces"
70685,"20150731",103120,"Moderate Risk","Moderate risk food holding temperature "
70685,"20171212",103131,"Moderate Risk","Moderate risk vermin infestation"
70685,"20171212",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70685,"20171212",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70685,"20171212",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70686,"20160725",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
70686,"20170419",103133,"Moderate Risk","Foods not protected from contamination"
70686,"20170419",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70686,"20151009",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
70686,"20151009",103145,"Low Risk","Improper storage of equipment utensils or linens"
70687,"20180502",103139,"Low Risk","Improper food storage"
70687,"20180502",103133,"Moderate Risk","Foods not protected from contamination"
70687,"20180502",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70687,"20180502",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
70687,"20180502",103102,"High Risk","Unclean hands or improper use of gloves"
70687,"20161109",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70687,"20161109",103102,"High Risk","Unclean hands or improper use of gloves"
70687,"20161109",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
70687,"20161109",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70687,"20161109",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70687,"20160518",103105,"High Risk","Improper cooling methods"
70687,"20160518",103138,"Low Risk","Improper storage use or identification of toxic substances"
70687,"20160518",103103,"High Risk","High risk food holding temperature "
70702,"20180605",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70702,"20160713",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70705,"20170309",103139,"Low Risk","Improper food storage"
70708,"20160713",103157,"Low Risk","Food safety certificate or food handler card not available"
70708,"20160713",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70708,"20160713",103147,"Low Risk","Inadequate ventilation or lighting"
70708,"20160713",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
70708,"20160713",103103,"High Risk","High risk food holding temperature "
70708,"20160713",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70717,"20160914",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70717,"20160914",103129,"Moderate Risk","Insufficient hot water or running water"
70717,"20160914",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70717,"20160914",103114,"High Risk","High risk vermin infestation"
70717,"20160914",103138,"Low Risk","Improper storage use or identification of toxic substances"
70717,"20160914",103133,"Moderate Risk","Foods not protected from contamination"
70717,"20160914",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70717,"20170830",103103,"High Risk","High risk food holding temperature "
70717,"20170830",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70717,"20170830",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70717,"20170830",103157,"Low Risk","Food safety certificate or food handler card not available"
70717,"20160311",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70717,"20160311",103103,"High Risk","High risk food holding temperature "
70717,"20180220",103102,"High Risk","Unclean hands or improper use of gloves"
70717,"20180220",103120,"Moderate Risk","Moderate risk food holding temperature "
70717,"20180220",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70717,"20180220",103161,"Low Risk","Low risk vermin infestation"
70723,"20180423",103161,"Low Risk","Low risk vermin infestation"
70723,"20180423",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70723,"20161024",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70723,"20161024",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
70723,"20161024",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
70723,"20161024",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
70723,"20160518",103157,"Low Risk","Food safety certificate or food handler card not available"
70723,"20160518",103129,"Moderate Risk","Insufficient hot water or running water"
70723,"20160518",103143,"Low Risk","Inadequate warewashing facilities or equipment"
70723,"20160518",103102,"High Risk","Unclean hands or improper use of gloves"
70755,"20160328",103134,"Moderate Risk","Other moderate risk violation"
70755,"20160328",103139,"Low Risk","Improper food storage"
70758,"20161024",103102,"High Risk","Unclean hands or improper use of gloves"
70758,"20160225",103147,"Low Risk","Inadequate ventilation or lighting"
70758,"20160225",103142,"Low Risk","Unclean nonfood contact surfaces"
70758,"20160225",103120,"Moderate Risk","Moderate risk food holding temperature "
70778,"20171011",103150,"Low Risk","Improper or defective plumbing"
70778,"20171011",103145,"Low Risk","Improper storage of equipment utensils or linens"
70778,"20160229",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70778,"20160229",103143,"Low Risk","Inadequate warewashing facilities or equipment"
70778,"20160229",103156,"Low Risk","Permit license or inspection report not posted"
70778,"20160229",103139,"Low Risk","Improper food storage"
70778,"20160307",103147,"Low Risk","Inadequate ventilation or lighting"
70779,"20160627",103161,"Low Risk","Low risk vermin infestation"
70779,"20160627",103156,"Low Risk","Permit license or inspection report not posted"
70779,"20170125",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70779,"20170125",103156,"Low Risk","Permit license or inspection report not posted"
70779,"20150714",103157,"Low Risk","Food safety certificate or food handler card not available"
70779,"20150714",103156,"Low Risk","Permit license or inspection report not posted"
70779,"20171212",103156,"Low Risk","Permit license or inspection report not posted"
70779,"20171212",103143,"Low Risk","Inadequate warewashing facilities or equipment"
70779,"20171212",103139,"Low Risk","Improper food storage"
70779,"20171212",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70780,"20160331",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
70780,"20160331",103107,"High Risk","Improper reheating of food"
70780,"20160331",103105,"High Risk","Improper cooling methods"
70780,"20180410",103141,"Low Risk","Improper food labeling or menu misrepresentation"
70780,"20180410",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70780,"20180410",103150,"Low Risk","Improper or defective plumbing"
70780,"20180410",103157,"Low Risk","Food safety certificate or food handler card not available"
70780,"20180410",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70797,"20180424",103133,"Moderate Risk","Foods not protected from contamination"
70797,"20180424",103138,"Low Risk","Improper storage use or identification of toxic substances"
70797,"20180424",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70797,"20180424",103157,"Low Risk","Food safety certificate or food handler card not available"
70797,"20160824",103157,"Low Risk","Food safety certificate or food handler card not available"
70797,"20160824",103156,"Low Risk","Permit license or inspection report not posted"
70823,"20160316",103120,"Moderate Risk","Moderate risk food holding temperature "
70823,"20180104",103129,"Moderate Risk","Insufficient hot water or running water"
70823,"20180104",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70823,"20180104",103158,"Low Risk","Unpermitted food facility"
70838,"20160610",103147,"Low Risk","Inadequate ventilation or lighting"
70838,"20160610",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70838,"20160610",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70838,"20160610",103120,"Moderate Risk","Moderate risk food holding temperature "
70838,"20180111",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70838,"20180111",103133,"Moderate Risk","Foods not protected from contamination"
70838,"20180111",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70838,"20180111",103157,"Low Risk","Food safety certificate or food handler card not available"
70838,"20180111",103105,"High Risk","Improper cooling methods"
70839,"20161208",103112,"High Risk","No hot water or running water"
70839,"20161227",103112,"High Risk","No hot water or running water"
70839,"20161208",103120,"Moderate Risk","Moderate risk food holding temperature "
70839,"20160426",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70849,"20171103",103103,"High Risk","High risk food holding temperature "
70849,"20171103",103102,"High Risk","Unclean hands or improper use of gloves"
70849,"20171103",103112,"High Risk","No hot water or running water"
70849,"20171103",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70849,"20160303",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70849,"20160303",103157,"Low Risk","Food safety certificate or food handler card not available"
70856,"20180510",103132,"Moderate Risk","Improper thawing methods "
70856,"20170913",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
70856,"20170913",103129,"Moderate Risk","Insufficient hot water or running water"
70856,"20170913",103161,"Low Risk","Low risk vermin infestation"
70856,"20160407",103150,"Low Risk","Improper or defective plumbing"
70856,"20160407",103133,"Moderate Risk","Foods not protected from contamination"
70856,"20160407",103147,"Low Risk","Inadequate ventilation or lighting"
70912,"20171026",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70912,"20171026",103131,"Moderate Risk","Moderate risk vermin infestation"
70914,"20160627",103143,"Low Risk","Inadequate warewashing facilities or equipment"
70914,"20160627",103120,"Moderate Risk","Moderate risk food holding temperature "
70914,"20160627",103114,"High Risk","High risk vermin infestation"
70914,"20160627",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70914,"20170919",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70914,"20170919",103131,"Moderate Risk","Moderate risk vermin infestation"
70914,"20170919",103150,"Low Risk","Improper or defective plumbing"
70914,"20170919",103103,"High Risk","High risk food holding temperature "
70920,"20160920",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70920,"20160920",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70920,"20160920",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70920,"20160920",103161,"Low Risk","Low risk vermin infestation"
70920,"20180109",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70920,"20180109",103156,"Low Risk","Permit license or inspection report not posted"
70920,"20180109",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
70920,"20180109",103141,"Low Risk","Improper food labeling or menu misrepresentation"
70920,"20180109",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70920,"20180109",103161,"Low Risk","Low risk vermin infestation"
70921,"20161101",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
70921,"20171211",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70922,"20170302",103143,"Low Risk","Inadequate warewashing facilities or equipment"
70922,"20170302",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70922,"20170302",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
70922,"20150617",103156,"Low Risk","Permit license or inspection report not posted"
70922,"20160310",103157,"Low Risk","Food safety certificate or food handler card not available"
70922,"20160310",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
70929,"20170131",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70939,"20161123",103139,"Low Risk","Improper food storage"
70939,"20161123",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70939,"20161123",103161,"Low Risk","Low risk vermin infestation"
70939,"20151205",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70949,"20161129",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70949,"20161129",103143,"Low Risk","Inadequate warewashing facilities or equipment"
70960,"20180601",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70960,"20180601",103103,"High Risk","High risk food holding temperature "
70960,"20180601",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70960,"20180601",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70960,"20180601",103133,"Moderate Risk","Foods not protected from contamination"
70960,"20160721",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70960,"20160721",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70960,"20170712",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70960,"20170712",103133,"Moderate Risk","Foods not protected from contamination"
70960,"20170712",103161,"Low Risk","Low risk vermin infestation"
70960,"20170712",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70961,"20160921",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70961,"20170224",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70961,"20170906",103131,"Moderate Risk","Moderate risk vermin infestation"
70970,"20170227",103133,"Moderate Risk","Foods not protected from contamination"
70970,"20170227",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70970,"20170227",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70970,"20170227",103157,"Low Risk","Food safety certificate or food handler card not available"
70970,"20150827",103161,"Low Risk","Low risk vermin infestation"
70970,"20150827",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
70970,"20150827",103120,"Moderate Risk","Moderate risk food holding temperature "
70970,"20150827",103102,"High Risk","Unclean hands or improper use of gloves"
70970,"20150827",103103,"High Risk","High risk food holding temperature "
70983,"20161013",103103,"High Risk","High risk food holding temperature "
70983,"20171023",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70983,"20160504",103142,"Low Risk","Unclean nonfood contact surfaces"
70983,"20160504",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
70983,"20160504",103133,"Moderate Risk","Foods not protected from contamination"
70983,"20160504",103102,"High Risk","Unclean hands or improper use of gloves"
70983,"20160504",103132,"Moderate Risk","Improper thawing methods "
70983,"20160504",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70983,"20160504",103145,"Low Risk","Improper storage of equipment utensils or linens"
70983,"20160504",103103,"High Risk","High risk food holding temperature "
70983,"20160504",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70993,"20160804",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70993,"20160804",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70993,"20160804",103157,"Low Risk","Food safety certificate or food handler card not available"
70993,"20170620",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70993,"20170523",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70993,"20170523",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70993,"20170523",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70993,"20170523",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70993,"20170523",103156,"Low Risk","Permit license or inspection report not posted"
70993,"20170523",103157,"Low Risk","Food safety certificate or food handler card not available"
70993,"20170620",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70993,"20160405",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70993,"20160405",103157,"Low Risk","Food safety certificate or food handler card not available"
70993,"20180102",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
70993,"20180102",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70993,"20180102",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70996,"20160621",103102,"High Risk","Unclean hands or improper use of gloves"
70996,"20160621",103132,"Moderate Risk","Improper thawing methods "
70996,"20160621",103142,"Low Risk","Unclean nonfood contact surfaces"
70996,"20160621",103109,"High Risk","Unclean or unsanitary food contact surfaces"
70996,"20160621",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
70996,"20160621",103131,"Moderate Risk","Moderate risk vermin infestation"
70996,"20160621",103103,"High Risk","High risk food holding temperature "
70996,"20170809",103103,"High Risk","High risk food holding temperature "
70996,"20170809",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70996,"20170809",103139,"Low Risk","Improper food storage"
70996,"20170809",103114,"High Risk","High risk vermin infestation"
70996,"20170809",103108,"High Risk","Contaminated or adulterated food"
70996,"20170809",103102,"High Risk","Unclean hands or improper use of gloves"
70996,"20170809",103105,"High Risk","Improper cooling methods"
70996,"20160121",103148,"Low Risk","No thermometers or uncalibrated thermometers "
70996,"20150805",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70996,"20150805",103120,"Moderate Risk","Moderate risk food holding temperature "
70996,"20150805",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70996,"20150805",103131,"Moderate Risk","Moderate risk vermin infestation"
70996,"20160121",103150,"Low Risk","Improper or defective plumbing"
70996,"20160121",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
70996,"20150805",103132,"Moderate Risk","Improper thawing methods "
70996,"20160121",103139,"Low Risk","Improper food storage"
70996,"20160121",103132,"Moderate Risk","Improper thawing methods "
70996,"20160121",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
70996,"20150805",103147,"Low Risk","Inadequate ventilation or lighting"
70996,"20160121",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
70996,"20160121",103103,"High Risk","High risk food holding temperature "
70996,"20150805",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
70996,"20160121",103102,"High Risk","Unclean hands or improper use of gloves"
70996,"20160121",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
70996,"20150805",103145,"Low Risk","Improper storage of equipment utensils or linens"
70996,"20160121",103131,"Moderate Risk","Moderate risk vermin infestation"
71008,"20180612",103132,"Moderate Risk","Improper thawing methods "
71008,"20180612",103157,"Low Risk","Food safety certificate or food handler card not available"
71008,"20180612",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
71008,"20180612",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71008,"20180612",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71008,"20180612",103109,"High Risk","Unclean or unsanitary food contact surfaces"
71008,"20180612",103103,"High Risk","High risk food holding temperature "
71008,"20180612",103102,"High Risk","Unclean hands or improper use of gloves"
71008,"20161205",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71008,"20161205",103139,"Low Risk","Improper food storage"
71008,"20161205",103132,"Moderate Risk","Improper thawing methods "
71008,"20161205",103105,"High Risk","Improper cooling methods"
71008,"20160510",103147,"Low Risk","Inadequate ventilation or lighting"
71008,"20160510",103132,"Moderate Risk","Improper thawing methods "
71008,"20160510",103142,"Low Risk","Unclean nonfood contact surfaces"
71008,"20160510",103114,"High Risk","High risk vermin infestation"
71008,"20160510",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
71008,"20160510",103109,"High Risk","Unclean or unsanitary food contact surfaces"
71008,"20160510",103102,"High Risk","Unclean hands or improper use of gloves"
71012,"20170227",103150,"Low Risk","Improper or defective plumbing"
71012,"20170227",103133,"Moderate Risk","Foods not protected from contamination"
71012,"20170227",103120,"Moderate Risk","Moderate risk food holding temperature "
71012,"20170227",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
71012,"20170227",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71012,"20170227",103131,"Moderate Risk","Moderate risk vermin infestation"
71012,"20170227",103142,"Low Risk","Unclean nonfood contact surfaces"
71012,"20170227",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
71012,"20170227",103138,"Low Risk","Improper storage use or identification of toxic substances"
71012,"20171108",103139,"Low Risk","Improper food storage"
71012,"20171108",103102,"High Risk","Unclean hands or improper use of gloves"
71012,"20171108",103114,"High Risk","High risk vermin infestation"
71012,"20171108",103157,"Low Risk","Food safety certificate or food handler card not available"
71012,"20171108",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
71012,"20171108",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
71012,"20171108",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
